Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
320400525000001;1;0;340676;340676;0;7;25;44;97;69;10;4;3;0;3;
320400525000002;8;1;119181;117461;1720;19;24;49;26;13;0;0;0;0;27;
320400525000003;8;0;78888;78888;0;12;16;35;32;5;3;0;0;0;1;
320400525000004;1;0;181370;181370;0;2;7;32;62;29;7;1;0;1;6;
320405405000001;1;3;559376;558566;810;4;9;31;76;84;24;21;5;2;3;
320405405000002;1;0;640208;640208;0;0;9;40;57;31;8;2;2;1;8;
320405405000003;1;3;314901;311401;3500;1;6;21;39;44;16;13;2;1;14;
320405405000004;1;1;338849;336570;2279;2;2;29;57;37;10;14;5;1;7;
320405405000005;1;0;245191;245191;0;5;18;42;54;39;6;4;1;0;4;
320405405000006;1;0;199806;199806;0;4;12;23;36;16;9;6;2;1;38;
320405405000007;1;0;183524;183524;0;14;30;63;63;24;4;0;0;0;9;
320405405000008;1;1;303040;301840;1200;1;20;47;62;56;11;4;1;0;1;
320405405000009;1;0;279913;279913;0;2;5;25;37;18;7;9;1;1;13;
320405405000010;1;0;253196;253196;0;13;24;61;89;35;6;3;1;0;11;
320405405000011;1;0;506091;506091;0;1;8;38;67;72;25;16;5;2;25;
320405405000012;1;1;144259;143319;940;4;23;70;49;15;4;0;0;0;1;
320405405000013;1;0;155706;155706;0;5;18;37;53;24;2;2;1;0;16;
320405405000014;1;0;189010;189010;0;8;34;73;76;18;4;0;0;0;14;
320405405000015;1;1;138597;138347;250;21;50;71;41;10;4;0;0;0;49;
320405405000016;1;0;444251;444251;0;1;15;52;96;73;15;8;6;1;14;
320405405000017;1;0;245243;245243;0;13;33;102;98;29;2;0;1;0;4;
320405405000018;1;0;164349;164349;0;8;18;63;71;17;0;2;0;0;4;
320405405000019;8;0;40571;40571;0;0;4;19;15;5;1;0;1;0;4;
320405405000020;8;0;48480;48480;0;2;13;16;22;2;2;0;0;0;0;
320405405000021;8;0;112959;112959;0;1;19;33;33;11;1;1;0;1;14;
320405405000022;3;1;188048;187748;300;9;28;65;63;17;4;2;1;0;11;
320405405000023;8;1;169080;168980;100;12;22;47;55;24;3;2;0;0;3;
320405405000024;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
320405405000025;1;0;201975;201975;0;2;19;58;63;31;2;1;1;0;22;
320405405000026;1;0;271381;271381;0;6;16;57;96;31;4;3;3;0;3;
320405405000027;1;0;166085;166085;0;0;1;17;31;26;7;4;0;1;3;
320405405000028;1;0;409961;409961;0;2;1;7;32;50;20;16;4;2;3;
320405405000029;1;0;266599;266599;0;8;12;42;83;37;5;3;2;0;7;
320405405000030;1;1;196593;196083;510;3;7;51;67;33;1;2;2;0;2;
320405405000031;1;2;279429;277429;2000;4;17;41;59;35;12;6;3;0;6;
320405405000032;1;0;120539;120539;0;3;17;47;28;13;3;1;0;1;46;
320405405000033;1;0;336750;336750;0;1;5;14;24;27;14;5;5;5;2;
320405405000035;1;0;177920;177920;0;3;6;29;47;28;4;3;1;0;20;
320405405000037;2;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
320405405000039;1;1;155482;155482;0;6;20;35;45;24;5;1;0;0;20;
320405415000001;1;0;239328;239328;0;4;24;42;66;34;7;5;1;0;12;
320405415000002;1;0;163485;163485;0;3;26;49;55;16;4;1;0;0;9;
320405415000003;3;1;166949;166949;0;17;33;62;65;21;2;2;0;0;12;
320405415000004;8;0;78905;78905;0;1;10;32;21;9;4;2;0;0;1;
320405415000005;8;1;18959;18509;450;0;1;3;3;1;0;0;1;0;0;
320405415000006;1;0;152870;152870;0;5;14;46;31;21;3;2;2;0;28;
320405415000007;1;0;231674;231674;0;2;18;64;72;25;5;2;1;1;18;
320405415000008;1;0;182079;182079;0;4;15;33;51;29;6;3;1;1;4;
320410405000001;1;0;241964;241964;0;1;14;62;103;27;6;3;3;0;5;
320410405000002;1;0;416026;416026;0;1;4;16;51;36;18;12;11;2;0;
320410405000003;1;0;191706;191706;0;2;8;21;51;29;4;6;3;0;0;
320410405000004;1;2;172536;171301;1235;11;36;66;65;10;1;2;0;0;6;
320410405000005;1;0;283822;283822;0;4;24;73;115;47;6;1;0;0;6;
320410405000006;1;0;374725;374725;0;1;2;19;39;35;10;12;11;3;1;
320410405000007;1;0;163144;163144;0;0;10;26;49;20;5;3;0;0;1;
320410405000008;1;0;282509;282509;0;1;7;35;64;38;6;3;0;1;4;
320410405000009;1;2;476934;476224;710;2;14;62;134;60;19;9;4;1;4;
320410405000010;1;0;311118;311118;0;8;26;93;125;34;6;0;0;0;6;
320410405000011;1;0;183067;183067;0;5;18;77;75;27;1;1;0;0;8;
