Cod_setor;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Tipo_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012
320501005000017;3;Região Sudeste;ES;Espírito Santo;3202;Litoral Norte Espírito-Santense;32006;Linhares;0;Municípios não pertencentes a estrutura de RM;3205010;SOORETAMA;320501005;SOORETAMA;32050100500;SOORETAMA;3205010000;SOORETAMA (todos os setores);8;0;279;936;3,35;2,4;1152,23;37160348,18;1246,02;40079483,21;611,14;14630523,81;970,02;22891518,99
320501005000018;3;Região Sudeste;ES;Espírito Santo;3202;Litoral Norte Espírito-Santense;32006;Linhares;0;Municípios não pertencentes a estrutura de RM;3205010;SOORETAMA;320501005;SOORETAMA;32050100500;SOORETAMA;3205010000;SOORETAMA (todos os setores);8;0;254;883;3,48;2,88;645,09;470689,25;709,32;472000,59;400,71;326682,24;637,38;368873,34
320501005000019;3;Região Sudeste;ES;Espírito Santo;3202;Litoral Norte Espírito-Santense;32006;Linhares;0;Municípios não pertencentes a estrutura de RM;3205010;SOORETAMA;320501005;SOORETAMA;32050100500;SOORETAMA;3205010000;SOORETAMA (todos os setores);5;0;136;475;3,49;3,3;609,86;535341,2;642,95;543174,06;375,33;324782,27;562,23;381662,51
320501005000020;3;Região Sudeste;ES;Espírito Santo;3202;Litoral Norte Espírito-Santense;32006;Linhares;0;Municípios não pertencentes a estrutura de RM;3205010;SOORETAMA;320501005;SOORETAMA;32050100500;SOORETAMA;3205010000;SOORETAMA (todos os setores);5;0;231;779;3,37;2,81;783,25;884314,52;815;894331,05;463,86;483934,61;715,67;566626,6
320501005000021;3;Região Sudeste;ES;Espírito Santo;3202;Litoral Norte Espírito-Santense;32006;Linhares;0;Municípios não pertencentes a estrutura de RM;3205010;SOORETAMA;320501005;SOORETAMA;32050100500;SOORETAMA;3205010000;SOORETAMA (todos os setores);8;0;161;540;3,35;2,14;558,35;401935,79;619,97;408133,08;328,3;253299,42;542,91;302558,37
320501005000022;3;Região Sudeste;ES;Espírito Santo;3202;Litoral Norte Espírito-Santense;32006;Linhares;0;Municípios não pertencentes a estrutura de RM;3205010;SOORETAMA;320501005;SOORETAMA;32050100500;SOORETAMA;3205010000;SOORETAMA (todos os setores);8;0;154;480;3,12;2,77;1283,86;22042927,55;1292,25;22177031,92;605,45;9116893,04;1003,02;14728839,47
320501005000023;3;Região Sudeste;ES;Espírito Santo;3202;Litoral Norte Espírito-Santense;32006;Linhares;0;Municípios não pertencentes a estrutura de RM;3205010;SOORETAMA;320501005;SOORETAMA;32050100500;SOORETAMA;3205010000;SOORETAMA (todos os setores);1;0;205;704;3,43;2,39;1202,4;5310461,63;1290,53;5587420,21;699,96;2258166,25;1027,56;2980271,85
320501005000024;3;Região Sudeste;ES;Espírito Santo;3202;Litoral Norte Espírito-Santense;32006;Linhares;0;Municípios não pertencentes a estrutura de RM;3205010;SOORETAMA;320501005;SOORETAMA;32050100500;SOORETAMA;3205010000;SOORETAMA (todos os setores);1;0;278;896;3,22;2,11;1042,31;1646496,86;1149,85;1692902,2;608,18;901975,38;947,31;1084044,93
320501005000025;3;Região Sudeste;ES;Espírito Santo;3202;Litoral Norte Espírito-Santense;32006;Linhares;0;Municípios não pertencentes a estrutura de RM;3205010;SOORETAMA;320501005;SOORETAMA;32050100500;SOORETAMA;3205010000;SOORETAMA (todos os setores);1;0;219;733;3,35;3,13;577,79;360300,87;795,82;322511,91;479,71;310112,19;762,68;277138,95
320501005000026;3;Região Sudeste;ES;Espírito Santo;3202;Litoral Norte Espírito-Santense;32006;Linhares;0;Municípios não pertencentes a estrutura de RM;3205010;SOORETAMA;320501005;SOORETAMA;32050100500;SOORETAMA;3205010000;SOORETAMA (todos os setores);1;0;165;523;3,17;1,98;674,8;260691,22;812,72;201452,88;413,21;215106,66;725,63;150782,5
320501005000027;3;Região Sudeste;ES;Espírito Santo;3202;Litoral Norte Espírito-Santense;32006;Linhares;0;Municípios não pertencentes a estrutura de RM;3205010;SOORETAMA;320501005;SOORETAMA;32050100500;SOORETAMA;3205010000;SOORETAMA (todos os setores);1;0;261;829;3,18;2,21;1083,42;1621266,96;1178,22;1651559,44;648,3;911970,97;962,17;1051794,29
320501005000028;3;Região Sudeste;ES;Espírito Santo;3202;Litoral Norte Espírito-Santense;32006;Linhares;0;Municípios não pertencentes a estrutura de RM;3205010;SOORETAMA;320501005;SOORETAMA;32050100500;SOORETAMA;3205010000;SOORETAMA (todos os setores);1;0;266;968;3,64;3,25;618,62;220692,74;697,26;193801,83;394,87;215689,86;652,96;188081,49
320501005000029;3;Região Sudeste;ES;Espírito Santo;3202;Litoral Norte Espírito-Santense;32006;Linhares;0;Municípios não pertencentes a estrutura de RM;3205010;SOORETAMA;320501005;SOORETAMA;32050100500;SOORETAMA;3205010000;SOORETAMA (todos os setores);1;0;153;513;3,35;2,57;714,76;155535,83;759,43;131161,98;464,87;268700,44;704,3;238350,13
320501005000030;3;Região Sudeste;ES;Espírito Santo;3202;Litoral Norte Espírito-Santense;32006;Linhares;0;Municípios não pertencentes a estrutura de RM;3205010;SOORETAMA;320501005;SOORETAMA;32050100500;SOORETAMA;3205010000;SOORETAMA (todos os setores);1;0;342;1173;3,43;2,43;686,05;327994,75;730,93;316611,12;380,54;257242,74;659,01;261978,69
320501005000031;3;Região Sudeste;ES;Espírito Santo;3202;Litoral Norte Espírito-Santense;32006;Linhares;0;Municípios não pertencentes a estrutura de RM;3205010;SOORETAMA;320501005;SOORETAMA;32050100500;SOORETAMA;3205010000;SOORETAMA (todos os setores);1;0;290;1172;4,04;4,98;410,63;90297,31;506,74;62612,14;239,34;81291,24;450,53;57822,32
320501005000032;3;Região Sudeste;ES;Espírito Santo;3202;Litoral Norte Espírito-Santense;32006;Linhares;0;Municípios não pertencentes a estrutura de RM;3205010;SOORETAMA;320501005;SOORETAMA;32050100500;SOORETAMA;3205010000;SOORETAMA (todos os setores);1;0;465;1674;3,6;3,14;575,58;264671,88;691,59;237715,52;327,91;182965,64;611,81;167661,22
320501005000033;3;Região Sudeste;ES;Espírito Santo;3202;Litoral Norte Espírito-Santense;32006;Linhares;0;Municípios não pertencentes a estrutura de RM;3205010;SOORETAMA;320501005;SOORETAMA;32050100500;SOORETAMA;3205010000;SOORETAMA (todos os setores);8;0;43;161;3,74;2,58;640,47;199818,83;671,71;188299,51;413,16;270943,31;658;270392,63
320501005000034;3;Região Sudeste;ES;Espírito Santo;3202;Litoral Norte Espírito-Santense;32006;Linhares;0;Municípios não pertencentes a estrutura de RM;3205010;SOORETAMA;320501005;SOORETAMA;32050100500;SOORETAMA;3205010000;SOORETAMA (todos os setores);8;0;135;462;3,42;2,02;675,21;283685,17;695,83;277957,45;343,58;208302,51;628,5;201939,3
320503605000001;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503605;VARGEM ALTA;32050360500;VARGEM ALTA;3205036000;VARGEM ALTA (todos os setores);1;0;396;1230;3,11;2,42;1106,79;3298562,3;1238,1;3527986,12;624,22;1529730,58;932,75;1998720,52
320503605000002;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503605;VARGEM ALTA;32050360500;VARGEM ALTA;3205036000;VARGEM ALTA (todos os setores);1;0;209;648;3,1;2,26;1691,57;31819963,46;1822,36;34053433,43;995,21;12871435,43;1378,94;17316222,86
320503605000003;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503605;VARGEM ALTA;32050360500;VARGEM ALTA;3205036000;VARGEM ALTA (todos os setores);8;0;144;482;3,35;1,84;909,66;8853559,36;1073,7;10285715,85;486,88;3273197,29;826,1;5281706,82
320503605000004;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503605;VARGEM ALTA;32050360500;VARGEM ALTA;3205036000;VARGEM ALTA (todos os setores);8;0;354;1215;3,43;2,78;721,56;603560,21;826,64;604596,74;387,36;348281,13;704,24;410140,62
320503605000005;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503605;VARGEM ALTA;32050360500;VARGEM ALTA;3205036000;VARGEM ALTA (todos os setores);8;0;251;883;3,52;2,96;792,26;706107,81;887,75;706443,96;433,45;402387,21;718,67;462328,75
320503605000006;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503605;VARGEM ALTA;32050360500;VARGEM ALTA;3205036000;VARGEM ALTA (todos os setores);1;0;131;380;2,9;1,83;1298,47;2767761,13;1360,79;2816187,88;819,32;2045845,01;1201,66;2543331,7
320503605000007;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503605;VARGEM ALTA;32050360500;VARGEM ALTA;3205036000;VARGEM ALTA (todos os setores);5;0;156;510;3,27;1,77;1065,12;1045671,28;1115,16;1038949,81;628,75;792115,82;940,96;892014,62
320503610000001;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503610;ALTO CASTELINHO;32050361000;ALTO CASTELINHO;3205036000;VARGEM ALTA (todos os setores);1;0;233;778;3,34;2,56;705,02;755870,34;774,86;776728,86;451,09;447480,14;696,18;520153,69
320503610000002;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503610;ALTO CASTELINHO;32050361000;ALTO CASTELINHO;3205036000;VARGEM ALTA (todos os setores);8;0;209;784;3,75;3,59;300,9;146113,6;532,96;135025,87;320,05;123310,71;511,3;99152,39
320503610000003;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503610;ALTO CASTELINHO;32050361000;ALTO CASTELINHO;3205036000;VARGEM ALTA (todos os setores);8;0;140;506;3,61;2,54;648,25;238286,79;703,53;219571,78;370,28;178422,07;570,62;160571,24
320503615000001;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503615;JACIGUÁ;32050361500;JACIGUÁ;3205036000;VARGEM ALTA (todos os setores);1;0;189;603;3,19;1,78;777,07;432567,56;917,91;381368,23;524,13;329223,92;775,88;291924,04
320503615000002;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503615;JACIGUÁ;32050361500;JACIGUÁ;3205036000;VARGEM ALTA (todos os setores);3;0;213;662;3,11;1,75;1125,56;1782349,77;1192,76;1808739,73;736,07;1067557,19;994,31;1185606,66
320503615000003;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503615;JACIGUÁ;32050361500;JACIGUÁ;3205036000;VARGEM ALTA (todos os setores);8;0;207;661;3,19;2,35;702,63;229122,51;757,52;205316,26;429,69;229618,82;692,69;187864,14
320503615000004;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503615;JACIGUÁ;32050361500;JACIGUÁ;3205036000;VARGEM ALTA (todos os setores);8;0;264;931;3,53;2,5;653,86;249752,84;676,94;242918,89;332,76;219681,53;616,55;232093,56
320503615000005;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503615;JACIGUÁ;32050361500;JACIGUÁ;3205036000;VARGEM ALTA (todos os setores);8;0;249;771;3,1;2,03;848,88;764263,7;873,43;764926,62;488,1;469182,29;691,57;524169,54
320503615000006;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503615;JACIGUÁ;32050361500;JACIGUÁ;3205036000;VARGEM ALTA (todos os setores);8;0;186;577;3,1;2,15;663,9;255277,04;735,03;230194,78;415,79;221365,36;649,1;194051,81
320503615000007;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503615;JACIGUÁ;32050361500;JACIGUÁ;3205036000;VARGEM ALTA (todos os setores);1;0;194;599;3,09;2,1;860,73;2962148,85;1037,15;3388972,27;583,25;2511475,09;912,84;3633138,02
320503615000008;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503615;JACIGUÁ;32050361500;JACIGUÁ;3205036000;VARGEM ALTA (todos os setores);8;0;252;844;3,35;1,93;801,13;329490,08;866,46;299625,91;423,32;291253,05;727,46;279226,28
320503620000001;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503620;PROSPERIDADE;32050362000;PROSPERIDADE;3205036000;VARGEM ALTA (todos os setores);1;0;257;881;3,43;2,67;763,3;681889,54;852,9;685529;449,14;401949;760,49;443905,99
320503620000002;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503620;PROSPERIDADE;32050362000;PROSPERIDADE;3205036000;VARGEM ALTA (todos os setores);8;0;121;427;3,53;3,7;673,04;422470,64;866,36;375837,12;328,45;281681,61;728,74;333597,45
320503620000003;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503620;PROSPERIDADE;32050362000;PROSPERIDADE;3205036000;VARGEM ALTA (todos os setores);8;0;85;260;3,06;1,27;1014,55;5426775,68;1437,28;7108375,53;792,83;2538244,24;1139,69;3257910,39
320503620000004;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503620;PROSPERIDADE;32050362000;PROSPERIDADE;3205036000;VARGEM ALTA (todos os setores);8;0;73;276;3,78;3,23;732,86;288634,04;823,06;249314,37;380,12;247065,88;691,39;234070,38
320503620000005;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503620;PROSPERIDADE;32050362000;PROSPERIDADE;3205036000;VARGEM ALTA (todos os setores);5;0;67;214;3,19;2,4;786,45;179364,31;823,31;157072,5;397,8;205564,62;692,46;153306,18
320503625000001;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503625;SÃO JOSÉ DE FRUTEIRAS;32050362500;SÃO JOSÉ DE FRUTEIRAS;3205036000;VARGEM ALTA (todos os setores);1;0;284;909;3,2;1,86;1035,25;706447,11;1069,13;693296,49;641,68;544991,7;883,03;536840,93
320503625000002;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503625;SÃO JOSÉ DE FRUTEIRAS;32050362500;SÃO JOSÉ DE FRUTEIRAS;3205036000;VARGEM ALTA (todos os setores);8;0;124;441;3,56;3,55;786,3;582207,82;792,69;581871,07;477,55;368084,31;691,55;385110,32
320503625000003;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503625;SÃO JOSÉ DE FRUTEIRAS;32050362500;SÃO JOSÉ DE FRUTEIRAS;3205036000;VARGEM ALTA (todos os setores);8;0;195;686;3,52;2,3;714,01;215619,94;714,01;215619,94;471,08;214408,13;635,26;184770,38
320503625000004;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503625;SÃO JOSÉ DE FRUTEIRAS;32050362500;SÃO JOSÉ DE FRUTEIRAS;3205036000;VARGEM ALTA (todos os setores);8;0;236;826;3,5;2,37;520,06;171769,25;563;161730,78;337,86;172173,88;518,24;170612,26
320503625000005;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503625;SÃO JOSÉ DE FRUTEIRAS;32050362500;SÃO JOSÉ DE FRUTEIRAS;3205036000;VARGEM ALTA (todos os setores);5;0;100;335;3,35;1,64;680,53;333655,04;701,58;329161,62;417,48;251505,19;619,63;248012,3
320503625000006;3;Região Sudeste;ES;Espírito Santo;3204;Sul Espírito-Santense;32012;Cachoeiro de Itapemirim;0;Municípios não pertencentes a estrutura de RM;3205036;VARGEM ALTA;320503625;SÃO JOSÉ DE FRUTEIRAS;32050362500;SÃO JOSÉ DE FRUTEIRAS;3205036000;VARGEM ALTA (todos os setores);8;0;207;716;3,46;2,24;515,26;116399,48;517,76;115665,93;317,92;110332,5;481,9;88164,38
320506905000001;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32007;Afonso Cláudio;0;Municípios não pertencentes a estrutura de RM;3205069;VENDA NOVA DO IMIGRANTE;320506905;VENDA NOVA DO IMIGRANTE;32050690500;VENDA NOVA DO IMIGRANTE;3205069000;VENDA NOVA DO IMIGRANTE (todos os setores);1;0;285;818;2,87;1,9;1448,18;11889309,72;1495,4;12207539,9;949,34;6033813,27;1206,28;7359257,2
320506905000002;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32007;Afonso Cláudio;0;Municípios não pertencentes a estrutura de RM;3205069;VENDA NOVA DO IMIGRANTE;320506905;VENDA NOVA DO IMIGRANTE;32050690500;VENDA NOVA DO IMIGRANTE;3205069000;VENDA NOVA DO IMIGRANTE (todos os setores);1;0;313;877;2,8;1,44;1671,64;16234774,46;1761,69;16953145,21;1028,63;7609341,34;1366,9;9652785,56
320506905000003;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32007;Afonso Cláudio;0;Municípios não pertencentes a estrutura de RM;3205069;VENDA NOVA DO IMIGRANTE;320506905;VENDA NOVA DO IMIGRANTE;32050690500;VENDA NOVA DO IMIGRANTE;3205069000;VENDA NOVA DO IMIGRANTE (todos os setores);1;0;309;925;2,99;1,81;1577,82;3816685,22;1636,06;3862435,88;950,23;2217826,99;1271,05;2559386,71
320506905000004;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32007;Afonso Cláudio;0;Municípios não pertencentes a estrutura de RM;3205069;VENDA NOVA DO IMIGRANTE;320506905;VENDA NOVA DO IMIGRANTE;32050690500;VENDA NOVA DO IMIGRANTE;3205069000;VENDA NOVA DO IMIGRANTE (todos os setores);1;0;233;652;2,8;1,12;1474,3;2434302,88;1513,26;2439700,31;931,21;1669488,93;1204,01;1830467,73
320506905000005;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32007;Afonso Cláudio;0;Municípios não pertencentes a estrutura de RM;3205069;VENDA NOVA DO IMIGRANTE;320506905;VENDA NOVA DO IMIGRANTE;32050690500;VENDA NOVA DO IMIGRANTE;3205069000;VENDA NOVA DO IMIGRANTE (todos os setores);1;0;197;633;3,21;1,64;1272,62;1441106,06;1312,6;1433863,64;735,57;1043194,2;1039,1;1158561,98
320506905000006;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32007;Afonso Cláudio;0;Municípios não pertencentes a estrutura de RM;3205069;VENDA NOVA DO IMIGRANTE;320506905;VENDA NOVA DO IMIGRANTE;32050690500;VENDA NOVA DO IMIGRANTE;3205069000;VENDA NOVA DO IMIGRANTE (todos os setores);1;0;175;528;3,02;1,87;1381,94;1605052,24;1448,14;1585958,28;834,02;1157024,37;1186,28;1228052,19
320506905000007;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32007;Afonso Cláudio;0;Municípios não pertencentes a estrutura de RM;3205069;VENDA NOVA DO IMIGRANTE;320506905;VENDA NOVA DO IMIGRANTE;32050690500;VENDA NOVA DO IMIGRANTE;3205069000;VENDA NOVA DO IMIGRANTE (todos os setores);1;0;329;1019;3,1;1,45;1480,03;5902297,49;1661,88;6326736,11;966,15;4162835,56;1407,73;5445914,73
320506905000008;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32007;Afonso Cláudio;0;Municípios não pertencentes a estrutura de RM;3205069;VENDA NOVA DO IMIGRANTE;320506905;VENDA NOVA DO IMIGRANTE;32050690500;VENDA NOVA DO IMIGRANTE;3205069000;VENDA NOVA DO IMIGRANTE (todos os setores);1;0;198;645;3,26;1,68;1530,67;3621336,64;1629,42;3694453,76;891,59;2248710,07;1264,19;2718593,91
320506905000009;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32007;Afonso Cláudio;0;Municípios não pertencentes a estrutura de RM;3205069;VENDA NOVA DO IMIGRANTE;320506905;VENDA NOVA DO IMIGRANTE;32050690500;VENDA NOVA DO IMIGRANTE;3205069000;VENDA NOVA DO IMIGRANTE (todos os setores);1;0;249;802;3,22;1,73;1081,35;1377392,33;1121,9;1383576,25;650,41;736831,7;882,51;795057,65
320506905000010;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32007;Afonso Cláudio;0;Municípios não pertencentes a estrutura de RM;3205069;VENDA NOVA DO IMIGRANTE;320506905;VENDA NOVA DO IMIGRANTE;32050690500;VENDA NOVA DO IMIGRANTE;3205069000;VENDA NOVA DO IMIGRANTE (todos os setores);1;0;277;867;3,13;1,69;1544,93;4164829,22;1602,79;4228311,27;966,14;2917716,51;1287,07;3474826,13
320506905000011;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32007;Afonso Cláudio;0;Municípios não pertencentes a estrutura de RM;3205069;VENDA NOVA DO IMIGRANTE;320506905;VENDA NOVA DO IMIGRANTE;32050690500;VENDA NOVA DO IMIGRANTE;3205069000;VENDA NOVA DO IMIGRANTE (todos os setores);8;0;72;245;3,4;3,15;538,39;118751,4;635,48;77798,12;337,55;437899,2;671,82;649029,52
320506905000012;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32007;Afonso Cláudio;0;Municípios não pertencentes a estrutura de RM;3205069;VENDA NOVA DO IMIGRANTE;320506905;VENDA NOVA DO IMIGRANTE;32050690500;VENDA NOVA DO IMIGRANTE;3205069000;VENDA NOVA DO IMIGRANTE (todos os setores);8;0;202;697;3,45;1,84;742,24;445600,61;806,09;432393,54;466,44;381409,93;685,19;410470,93
320506905000013;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32007;Afonso Cláudio;0;Municípios não pertencentes a estrutura de RM;3205069;VENDA NOVA DO IMIGRANTE;320506905;VENDA NOVA DO IMIGRANTE;32050690500;VENDA NOVA DO IMIGRANTE;3205069000;VENDA NOVA DO IMIGRANTE (todos os setores);8;0;96;325;3,39;1,59;769,17;287872,98;769,17;287872,98;428,1;240463,61;656,26;218770,76
320506905000014;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32007;Afonso Cláudio;0;Municípios não pertencentes a estrutura de RM;3205069;VENDA NOVA DO IMIGRANTE;320506905;VENDA NOVA DO IMIGRANTE;32050690500;VENDA NOVA DO IMIGRANTE;3205069000;VENDA NOVA DO IMIGRANTE (todos os setores);8;0;57;234;4,11;3,06;695,09;293582,58;808,57;248841,67;367,45;199047,27;651,38;167620,29
320506905000015;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32007;Afonso Cláudio;0;Municípios não pertencentes a estrutura de RM;3205069;VENDA NOVA DO IMIGRANTE;320506905;VENDA NOVA DO IMIGRANTE;32050690500;VENDA NOVA DO IMIGRANTE;3205069000;VENDA NOVA DO IMIGRANTE (todos os setores);8;0;156;540;3,46;2,46;705,83;664533,58;729,21;669528,12;391,57;327526,78;619,56;377137,89
320506905000016;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32007;Afonso Cláudio;0;Municípios não pertencentes a estrutura de RM;3205069;VENDA NOVA DO IMIGRANTE;320506905;VENDA NOVA DO IMIGRANTE;32050690500;VENDA NOVA DO IMIGRANTE;3205069000;VENDA NOVA DO IMIGRANTE (todos os setores);8;0;63;223;3,54;1,51;774,65;225453,91;774,65;225453,91;473,18;288549,89;735,65;255261
320506905000017;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32007;Afonso Cláudio;0;Municípios não pertencentes a estrutura de RM;3205069;VENDA NOVA DO IMIGRANTE;320506905;VENDA NOVA DO IMIGRANTE;32050690500;VENDA NOVA DO IMIGRANTE;3205069000;VENDA NOVA DO IMIGRANTE (todos os setores);1;0;191;614;3,21;1,74;1768,93;6229663,55;2060,16;6657917,23;967,19;3257278,21;1504,84;4261923,1
320506905000018;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32007;Afonso Cláudio;0;Municípios não pertencentes a estrutura de RM;3205069;VENDA NOVA DO IMIGRANTE;320506905;VENDA NOVA DO IMIGRANTE;32050690500;VENDA NOVA DO IMIGRANTE;3205069000;VENDA NOVA DO IMIGRANTE (todos os setores);1;0;200;610;3,05;1,64;1225,92;2656952,03;1332,52;2746429,65;753,21;1331021,22;1026,58;1533983,51
320506905000019;3;Região Sudeste;ES;Espírito Santo;3203;Central Espírito-Santense;32007;Afonso Cláudio;0;Municípios não pertencentes a estrutura de RM;3205069;VENDA NOVA DO IMIGRANTE;320506905;VENDA NOVA DO IMIGRANTE;32050690500;VENDA NOVA DO IMIGRANTE;3205069000;VENDA NOVA DO IMIGRANTE (todos os setores);1;0;322;963;2,99;1,77;1238,58;3810313,39;1282,39;3889157,24;760,88;1883168,71;998,22;2234197,05
