Cod_setor;Situacao_setor;V001;V002;V003
270280105000007;1;260;1;0
270280105000008;8;97;4;0
270280105000009;8;87;0;0
270280105000010;8;125;1;0
270280105000011;8;206;0;0
270280105000012;8;180;0;0
270280105000013;6;220;4;0
270280105000014;8;36;0;0
270280105000015;8;74;1;0
270290005000001;1;302;1;0
270290005000002;1;214;1;2
270290005000003;1;211;1;0
270290005000004;1;191;0;0
270290005000005;1;205;0;0
270290005000006;1;374;1;0
270290005000007;1;211;0;0
270290005000008;8;159;0;0
270290005000009;8;86;0;0
270290005000010;8;209;0;0
270290005000011;8;98;1;0
270290005000012;5;68;1;0
270290005000013;8;258;0;0
270290005000014;8;142;0;0
270290005000015;8;604;3;0
270290005000016;8;129;1;0
270290005000017;8;64;0;0
270290005000018;8;104;0;0
270290005000019;8;78;0;0
270290005000020;8;132;1;0
270290005000021;5;226;0;0
270290005000022;5;214;0;0
270290005000023;8;136;0;0
270290005000024;5;61;0;0
270290005000025;8;53;0;1
270290005000026;8;160;0;2
270290005000027;4;141;3;0
270290005000028;8;195;3;0
270290005000029;8;90;0;0
270290005000030;5;14;0;0
270290005000031;5;43;0;0
270290005000032;5;143;3;0
270290005000033;5;78;0;0
270290005000034;5;152;1;0
270290005000035;5;111;3;0
270290005000036;5;86;0;0
270290005000037;5;36;0;0
270290005000038;5;137;4;0
270290005000039;5;29;0;0
270290005000040;5;124;1;0
270290005000041;5;121;1;0
270290005000042;5;83;1;0
270290005000043;5;43;1;0
270290005000044;5;148;1;1
270290005000045;5;367;5;0
270290005000046;5;262;4;0
270290005000047;5;76;0;0
270290005000048;5;96;0;0
270290005000049;1;257;1;0
270290005000050;1;249;0;0
270290005000051;1;179;0;1
270290005000052;4;74;0;0
270290005000053;5;71;0;0
270290005000054;7;42;1;0
270290005000056;8;10;0;0
270300705000001;1;360;3;1
270300705000002;1;200;0;0
270300705000003;1;264;0;1
270300705000004;1;360;1;0
270300705000005;1;195;1;0
270300705000006;1;156;2;1
270300705000007;8;252;1;0
270300705000008;8;150;6;0
270300705000009;8;180;4;0
270300705000010;5;87;0;0
270300705000011;5;206;5;0
270300705000012;5;320;3;0
270300705000013;8;57;3;0
270300705000014;5;135;3;0
270300705000015;1;146;2;0
270300705000016;1;196;1;1
270300705000017;1;149;2;0
270300705000018;8;34;0;0
270310605000001;1;267;5;0
270310605000002;1;203;1;0
270310605000003;1;165;1;0
270310605000004;1;347;3;0
270310605000005;1;232;2;0
270310605000006;8;84;0;0
270310605000007;5;50;4;0
270310605000008;8;97;0;0
270310605000009;5;30;0;0
270310605000010;8;92;0;0
270310605000011;8;116;1;0
270310605000012;8;125;0;0
270310605000013;8;173;1;0
270310605000014;8;57;0;0
270310605000015;5;167;2;0
270310605000016;5;120;1;0
270310605000017;8;118;0;0
270310605000018;8;129;0;0
270310605000019;5;171;0;0
270310605000020;8;195;2;0
270310605000021;8;147;4;0
270310605000022;8;43;0;0
270310605000023;8;173;2;0
270310605000024;8;118;2;0
270310605000025;8;191;3;2
270310605000026;8;99;3;0
270310605000027;8;173;2;0
270310605000028;8;116;0;0
270310605000029;8;145;2;1
270310605000030;5;67;0;0
270310605000031;8;201;1;0
270310605000032;5;96;2;0
270310605000033;8;136;0;0
270310605000034;8;109;1;0
270310605000035;8;125;0;0
270310605000036;8;157;1;1
270320505000001;1;210;0;0
270320505000002;1;104;0;0
270320505000003;1;165;0;0
270320505000004;1;223;0;1
270320505000005;7;58;0;0
270320505000006;8;47;1;1
270320505000007;8;129;2;0
270320505000008;8;191;0;0
270320505000009;8;136;0;0
270320505000010;8;158;2;0
270320505000011;5;138;0;0
