Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134
270060705000010;1;289;280;121;14;72;29;9;4;2;0;21;0;6;0;10;0;0;0;1;0;0;9;0;3;0;0;1;2;0;0;0;2;1;0;5;7;4;5;9;6;6;6;7;7;6;5;4;5;7;5;6;9;3;5;3;4;6;4;4;2;14;3;6;3;8;5;10;2;4;4;6;2;1;4;6;4;4;4;2;3;2;5;3;2;1;3;3;3;1;4;1;2;0;3;1;0;2;1;1;0;1;2;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270060705000011;1;26;26;10;3;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;3;3;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;3;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270060705000012;1;130;130;52;24;25;20;4;1;0;0;2;0;1;0;0;1;0;0;0;0;0;3;0;1;0;0;1;0;0;0;0;1;0;0;5;4;0;2;2;1;3;0;1;3;2;3;1;5;3;3;3;0;2;4;2;2;3;1;2;3;5;3;4;1;3;1;3;1;7;2;2;5;2;0;2;2;2;0;3;2;2;0;1;1;1;0;0;2;4;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270060705000013;1;104;104;10;27;18;19;3;1;4;1;10;0;6;0;3;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;5;2;3;3;0;1;3;0;2;5;0;2;2;1;2;4;2;1;4;0;3;2;2;1;0;2;4;1;4;5;4;2;0;1;0;3;2;0;1;0;0;2;2;1;0;1;3;0;2;1;0;1;0;2;0;1;1;0;0;0;2;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
270060705000014;1;143;134;26;27;30;9;1;2;6;0;16;0;9;0;15;0;0;0;0;1;1;2;0;0;0;0;0;1;0;0;0;0;1;0;1;1;5;4;1;1;2;3;2;6;2;3;2;6;3;1;3;4;0;3;3;5;1;2;7;2;2;3;2;0;0;4;6;0;3;1;1;1;1;2;2;2;2;1;1;1;1;0;0;1;2;1;0;3;3;3;2;0;1;0;1;2;2;0;0;2;1;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0
270060705000015;1;161;152;57;12;40;23;1;4;0;0;18;1;1;0;2;2;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0;0;1;1;1;3;0;2;3;1;5;3;2;4;5;3;5;3;1;6;1;6;3;2;0;7;3;6;3;3;4;3;5;1;2;2;0;4;5;2;2;2;3;4;1;2;2;1;4;2;1;0;3;1;3;2;0;1;2;1;0;2;0;1;2;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270060705000016;1;38;38;11;3;15;3;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;2;0;1;2;0;3;0;0;1;2;1;1;1;1;0;0;1;2;0;0;0;1;0;0;0;0;2;0;3;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270060705000017;1;20;20;9;1;5;1;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270060705000018;1;36;36;18;1;10;3;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;1;0;0;2;2;2;0;2;1;0;0;0;0;0;1;1;0;1;0;0;1;1;2;0;1;2;2;0;1;0;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270060705000019;5;203;197;63;17;51;38;16;0;1;1;13;0;1;0;2;0;0;0;0;0;0;6;3;0;1;1;0;0;0;0;1;0;0;0;3;7;6;6;6;5;5;8;4;3;6;6;6;4;7;8;5;5;3;2;3;5;2;5;3;7;2;6;3;3;0;2;1;1;1;1;1;6;1;4;0;1;2;2;1;2;2;2;4;2;4;0;0;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;1;2;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270070605000001;1;431;430;140;50;104;56;4;5;3;0;42;2;9;0;10;0;2;3;0;0;1;9;2;0;0;0;1;0;1;1;1;2;1;0;6;7;3;6;10;5;6;10;9;11;7;8;8;6;11;8;7;7;13;9;7;5;5;6;11;5;7;9;9;8;2;6;4;3;7;4;3;6;7;8;8;7;5;8;5;5;7;3;4;4;3;3;3;1;3;1;6;8;3;4;2;0;6;2;8;4;2;2;1;1;3;1;4;4;1;4;0;0;3;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
270070605000002;1;686;684;232;60;250;62;15;8;2;0;37;0;4;0;13;2;1;0;0;0;0;9;1;2;2;0;0;1;0;0;2;1;0;0;17;13;10;17;17;20;16;19;27;13;18;14;19;15;14;18;13;17;9;23;10;14;10;11;18;7;8;13;6;11;13;10;7;5;7;7;9;11;9;11;6;9;11;11;9;8;11;5;6;6;4;1;5;6;4;6;1;4;2;4;1;2;1;4;1;4;4;1;2;0;3;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
270070605000003;1;571;571;184;43;186;74;13;5;2;3;41;0;6;0;12;2;0;0;0;0;0;11;1;1;3;0;0;2;1;0;2;0;0;1;8;11;6;7;12;12;14;13;21;13;9;11;12;19;20;12;12;17;11;10;6;7;10;14;13;10;10;10;11;10;5;11;5;9;10;6;7;11;5;6;4;3;4;5;7;11;8;8;0;4;8;6;5;4;8;1;1;1;2;3;1;2;3;3;3;2;2;1;4;2;1;1;3;4;1;1;2;1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
270070605000004;1;793;791;238;115;252;92;1;13;6;0;50;1;9;0;11;4;0;0;0;1;0;8;0;0;2;1;1;0;0;0;3;0;1;0;11;13;10;24;6;14;24;19;11;19;19;13;26;18;15;12;19;14;10;18;10;23;16;19;11;10;16;10;15;16;9;13;7;7;10;7;11;10;9;8;8;7;12;14;11;9;6;7;8;7;7;8;11;3;13;7;5;5;3;7;3;4;7;3;3;6;4;3;4;2;4;4;0;4;2;1;0;6;1;0;2;1;3;2;2;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0
270070605000005;1;471;471;178;29;131;56;2;6;3;1;36;2;12;0;10;0;1;2;0;2;0;7;1;0;2;1;0;1;1;0;0;0;1;0;6;13;7;10;11;9;1;5;7;8;9;7;7;8;6;5;9;12;6;10;12;12;12;15;14;6;10;13;5;9;5;6;8;7;7;7;6;4;3;2;6;9;4;7;7;5;7;7;1;0;6;4;3;2;5;0;3;3;2;3;3;4;2;1;4;3;4;2;2;6;3;3;2;2;1;3;0;1;2;3;1;2;1;0;2;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0
270070605000006;1;998;859;356;12;387;138;2;6;0;1;75;0;9;0;12;0;0;0;0;0;0;14;2;2;1;0;2;2;3;0;0;0;1;1;22;22;16;20;22;24;22;20;23;24;32;27;28;28;27;12;20;19;19;22;29;17;24;17;30;10;12;10;20;29;18;26;7;10;19;5;9;17;12;18;10;6;8;10;11;7;11;4;7;13;1;3;2;2;12;4;4;9;3;5;3;10;5;3;6;2;2;1;5;10;2;3;3;1;1;2;1;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
270070605000007;1;654;652;197;62;173;104;18;9;3;1;50;2;17;0;16;1;1;0;0;0;0;16;1;0;2;1;2;1;4;2;1;2;0;0;11;13;12;17;12;17;10;11;14;18;14;22;12;23;18;11;15;10;17;12;12;11;21;12;9;8;10;10;10;11;8;10;7;15;4;10;4;3;8;12;3;4;8;7;9;12;8;6;3;6;6;1;3;3;2;8;2;5;5;5;2;4;6;2;4;3;2;0;5;2;0;1;2;4;1;1;1;1;1;0;1;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1
270070605000008;1;522;522;183;39;153;66;11;8;4;0;42;0;8;0;5;0;3;0;0;0;0;5;1;0;0;0;1;0;1;0;0;1;0;1;14;7;5;7;11;9;17;17;13;19;8;9;10;11;10;9;9;12;9;7;15;8;5;15;9;6;10;7;13;15;10;7;8;6;7;5;5;14;3;7;7;6;8;4;5;7;8;3;6;8;1;1;0;5;7;3;4;1;4;3;3;3;2;1;3;5;3;3;3;0;4;0;2;0;0;1;0;1;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
270070605000009;1;677;677;269;7;233;66;18;4;2;1;54;2;6;0;15;0;0;0;0;0;0;12;1;0;2;0;1;0;0;1;1;1;1;4;15;15;22;7;16;11;16;14;15;12;10;10;16;13;12;21;17;20;14;19;16;21;13;12;10;14;17;13;12;9;13;7;8;6;10;9;5;5;7;8;9;6;6;1;6;7;5;4;7;7;5;8;1;7;4;5;4;5;6;4;2;3;3;8;2;2;1;5;3;0;0;2;2;0;1;0;2;2;1;1;2;0;0;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0
270070605000010;5;279;279;28;82;122;28;0;3;0;0;9;0;4;0;2;0;1;0;0;0;0;6;0;0;0;2;1;0;0;0;1;1;1;0;4;4;2;4;3;3;7;7;8;5;6;3;5;7;6;7;10;4;6;3;5;4;7;8;11;5;6;2;6;7;9;7;3;4;3;2;1;0;3;4;4;7;3;2;5;4;8;2;0;3;4;2;1;0;1;1;2;3;2;1;3;1;2;0;0;2;1;0;2;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270070605000011;5;100;100;40;5;42;0;3;1;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;3;1;4;4;5;1;1;2;1;3;1;3;2;3;1;0;6;1;1;2;1;4;1;3;1;0;2;1;1;1;1;0;1;1;0;2;0;1;1;1;3;1;0;2;2;0;0;1;0;0;0;0;1;0;1;0;2;0;1;1;0;0;2;3;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0
270070605000012;8;648;642;245;23;284;33;7;3;8;1;21;0;12;0;8;1;2;0;0;0;0;14;2;1;3;1;1;0;1;0;0;1;3;1;14;13;7;11;17;12;14;12;18;14;18;11;14;19;14;16;17;16;13;20;12;6;14;14;7;9;12;8;11;7;8;8;9;8;10;6;3;5;7;7;6;6;11;9;5;6;6;6;3;8;4;5;12;3;2;3;5;4;1;8;3;4;6;2;6;5;2;3;3;4;4;3;2;1;1;1;2;0;0;1;0;0;1;1;2;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0
270070605000013;5;155;155;57;4;69;11;3;0;1;0;7;0;3;0;0;0;0;0;0;0;0;7;0;0;1;1;1;1;0;1;0;1;0;1;5;3;2;3;3;6;1;6;3;4;2;4;4;1;3;5;3;5;7;0;2;3;3;3;0;2;2;0;5;3;0;2;3;0;2;2;0;1;0;2;3;2;2;2;1;2;3;1;1;2;0;1;4;2;1;1;0;1;0;1;1;1;2;0;0;2;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
270070605000014;8;482;481;200;22;194;24;5;7;2;0;21;0;5;1;1;0;0;0;0;0;0;10;0;1;0;1;0;2;1;2;1;0;1;1;7;15;4;5;5;8;8;9;10;3;11;6;11;9;7;12;9;10;5;7;12;21;22;8;9;10;11;9;12;8;10;7;6;8;5;7;5;9;3;7;7;9;3;6;4;4;3;4;5;2;5;5;6;5;3;3;1;4;5;3;6;3;2;4;2;3;1;3;1;1;0;1;0;0;0;0;2;1;0;0;0;1;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
270070605000015;8;471;469;185;13;190;41;6;3;1;0;25;0;1;0;2;2;0;1;1;0;0;6;0;1;1;0;1;0;2;0;1;0;0;0;11;16;15;7;8;14;9;10;10;9;16;14;7;12;13;10;7;12;5;5;6;10;12;11;10;5;9;8;6;3;3;10;6;10;4;10;4;8;5;9;5;2;6;1;4;2;7;6;6;3;2;3;3;1;2;4;3;3;6;3;0;4;2;2;3;7;3;1;0;1;0;1;0;1;3;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
270070605000016;8;448;448;185;7;180;32;11;5;1;1;16;2;3;0;3;0;2;0;0;0;0;8;0;1;2;0;0;0;2;0;0;1;2;0;11;2;10;8;8;15;11;10;8;11;12;4;10;13;10;21;8;9;9;9;12;4;15;9;7;6;14;5;4;8;2;6;5;6;2;11;3;3;4;5;3;5;8;3;9;4;4;5;7;1;0;3;0;1;3;7;3;3;2;3;4;2;2;1;2;2;1;1;2;4;1;2;1;1;2;0;1;1;0;1;0;0;1;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
270080505000001;1;387;387;138;25;115;60;8;3;0;0;27;0;1;1;9;0;0;0;0;0;0;6;1;0;1;2;0;1;0;0;1;0;0;0;9;5;3;4;10;5;11;11;14;6;7;13;11;7;11;9;11;12;9;4;7;7;7;7;3;9;6;7;7;6;2;7;3;6;6;5;3;9;0;7;4;5;1;4;2;4;5;2;1;1;4;4;2;3;0;2;2;4;3;5;2;3;0;5;3;3;2;4;2;1;0;0;3;0;0;1;0;1;1;1;1;0;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
270080505000002;1;500;499;83;130;123;74;8;2;18;0;20;0;25;1;11;3;0;0;0;2;0;4;0;1;2;0;0;0;0;1;0;0;0;0;8;2;9;12;7;5;3;9;12;14;10;13;11;15;15;16;13;12;11;15;4;13;5;5;9;7;11;2;6;9;8;5;4;8;6;8;7;7;4;10;6;8;7;6;7;8;7;6;4;4;1;2;4;3;2;5;3;4;2;4;2;4;4;5;7;3;0;1;4;4;1;2;1;4;1;1;1;0;0;0;1;0;1;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0
270080505000003;8;71;71;19;17;18;6;0;0;2;0;1;0;6;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;1;1;1;1;2;1;2;1;2;2;0;3;1;2;2;0;1;2;1;1;0;0;0;1;1;0;1;1;1;0;0;1;0;3;0;3;0;0;1;2;1;0;0;0;0;2;1;1;0;0;1;0;2;0;0;1;1;2;1;3;1;0;1;0;0;0;0;1;0;2;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270080505000004;8;171;171;68;16;52;17;0;0;0;0;9;0;6;0;1;0;2;0;0;0;0;4;1;1;1;0;0;0;0;0;0;1;0;0;3;3;4;7;1;3;4;3;1;1;4;3;3;3;1;4;3;0;4;2;5;6;3;5;4;5;5;3;2;1;3;1;0;3;3;1;4;0;4;3;3;0;2;1;2;2;3;2;1;3;2;1;0;2;0;0;1;0;0;1;1;1;2;2;4;0;1;1;0;1;1;1;1;2;0;0;1;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
270080505000005;4;236;236;32;80;75;14;0;0;6;0;12;0;10;1;4;1;1;0;0;0;0;7;1;2;0;0;0;0;0;3;0;0;0;1;5;3;4;4;4;7;2;5;5;11;6;5;2;5;6;3;5;2;7;7;1;2;2;5;7;5;3;5;3;1;6;7;3;3;4;3;3;4;4;3;4;2;3;1;1;1;4;0;1;3;1;4;1;1;2;2;0;2;2;0;2;0;1;3;5;1;1;1;0;2;0;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
270080505000006;8;302;302;115;26;114;25;6;2;0;0;11;0;0;0;3;0;0;0;0;0;0;4;0;0;3;1;0;0;0;0;0;0;0;0;3;3;4;7;2;7;4;2;5;10;8;7;5;7;11;9;12;3;4;6;4;8;9;2;2;4;8;4;5;5;1;8;5;1;3;4;9;3;2;6;2;3;3;6;2;5;6;0;0;3;0;2;5;3;1;0;1;1;3;4;0;3;1;1;2;2;3;0;0;1;1;1;4;2;0;3;2;2;0;5;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
270080505000007;5;145;145;45;16;57;15;2;1;0;0;3;0;1;1;1;1;0;0;2;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;2;0;0;5;2;2;4;2;5;5;5;4;5;4;3;0;1;4;1;2;2;4;1;4;2;5;2;2;3;5;1;0;1;5;4;4;1;1;1;0;1;2;2;1;0;2;1;0;2;0;0;1;3;2;2;0;0;0;1;3;1;1;0;1;1;0;3;0;1;2;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
270080505000008;8;410;406;49;137;120;37;2;0;17;1;12;0;17;0;16;0;2;0;0;0;0;4;0;0;1;0;0;0;0;0;1;1;1;0;9;2;10;10;9;4;7;9;4;6;7;11;7;6;11;10;8;9;7;9;11;7;4;5;3;9;3;5;8;9;4;12;8;6;8;4;6;5;7;10;4;6;5;5;1;5;3;4;2;8;1;7;3;3;2;6;2;1;4;4;4;2;3;0;3;2;1;2;3;2;3;2;0;2;1;0;1;2;1;2;0;0;0;1;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0
270090405000001;1;595;593;204;57;189;79;9;8;2;1;34;0;3;0;8;0;1;0;0;0;0;8;2;0;0;0;0;0;1;3;1;1;0;0;10;18;10;8;13;10;14;12;14;13;11;9;11;13;10;13;17;8;8;14;12;17;12;12;14;15;14;13;5;12;8;7;12;12;8;9;7;3;6;4;4;7;8;8;4;3;4;5;7;5;1;5;4;6;3;3;1;5;1;3;2;4;3;5;2;2;4;3;2;3;5;4;4;1;2;1;1;2;0;0;2;2;0;1;0;1;1;1;0;1;0;0;0;1;1;0;0;1;0;0
270090405000002;8;689;689;147;130;294;28;1;2;12;0;35;0;23;0;15;2;0;0;0;0;0;14;2;2;2;1;1;0;0;1;0;1;3;1;13;7;15;16;8;20;18;12;14;13;15;20;17;19;26;21;18;19;11;11;12;17;10;9;11;9;12;4;5;10;6;13;7;6;9;5;5;8;6;10;12;11;7;5;8;16;12;9;3;8;9;5;5;6;6;3;3;1;6;4;4;4;3;2;5;1;1;3;2;1;3;3;2;3;0;1;0;1;2;3;0;0;2;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
270090405000003;5;289;287;87;30;106;38;2;3;0;0;18;0;1;0;4;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;1;0;0;0;2;2;3;6;4;3;8;4;6;6;8;9;8;5;12;12;5;9;2;9;6;8;2;4;6;4;9;7;3;5;0;2;6;5;1;3;9;1;3;2;3;4;2;6;0;3;3;4;3;3;0;1;3;2;2;1;1;4;3;5;1;3;2;2;0;1;1;1;0;0;0;0;2;1;2;1;1;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
270090405000004;5;135;135;49;7;37;20;0;4;2;0;15;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;1;2;3;5;3;1;1;1;5;4;2;5;5;1;1;4;1;5;0;2;0;4;5;4;2;2;6;3;1;1;1;1;1;0;5;1;2;1;0;0;2;0;2;2;2;2;2;2;2;3;3;3;0;0;1;2;1;0;0;2;0;1;1;0;2;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
270090405000005;8;633;627;264;13;261;43;0;4;3;0;31;0;6;0;6;2;0;0;0;0;0;17;1;0;3;1;3;2;0;3;1;0;2;1;10;11;10;5;9;11;15;13;20;16;13;15;16;13;17;22;10;17;14;18;11;17;9;10;14;10;12;7;12;5;3;14;5;6;8;10;11;5;6;6;5;13;7;9;12;4;10;4;7;6;4;4;4;1;2;1;4;2;5;3;4;4;1;2;1;2;0;1;3;7;1;2;5;4;2;2;4;2;0;2;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
270090405000006;5;371;371;160;16;149;28;1;0;0;0;11;1;2;0;2;0;1;0;0;0;0;4;0;1;0;0;1;0;0;1;0;0;0;1;3;2;9;11;5;9;8;4;9;12;8;6;10;5;7;15;6;7;8;6;6;4;6;7;2;5;5;8;2;5;5;8;2;7;8;8;6;4;4;1;7;2;5;5;8;2;1;4;4;4;2;5;3;0;3;4;3;6;0;8;2;4;3;3;0;3;4;2;0;2;2;2;1;1;2;1;1;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270090405000007;5;287;287;129;12;113;17;3;1;0;0;10;0;0;0;2;0;0;0;0;0;0;5;1;1;1;1;0;0;0;0;0;1;0;0;5;4;0;5;4;2;6;5;7;8;5;3;6;14;8;9;9;5;5;2;8;2;4;3;9;3;4;5;5;2;3;0;0;0;3;6;2;4;3;3;4;5;4;3;4;4;7;4;3;2;4;3;1;2;2;4;1;3;6;6;1;3;1;1;0;3;1;3;0;0;1;2;0;2;2;0;1;3;0;0;0;2;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
270090405000008;5;178;178;81;4;66;11;1;1;0;0;8;1;3;0;1;1;0;0;0;0;0;4;0;0;0;0;0;0;0;1;1;1;1;0;3;2;2;3;2;2;5;5;5;6;3;7;2;2;3;3;1;6;4;1;2;5;4;3;5;3;4;1;3;2;2;3;5;3;3;2;0;4;2;1;2;0;0;1;3;1;1;3;1;2;4;4;1;2;1;1;1;3;0;0;4;0;0;0;1;1;0;0;0;3;2;0;0;1;0;1;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0
270090405000009;8;349;349;128;12;166;25;0;3;3;0;9;0;1;0;2;0;0;0;0;0;0;5;0;1;0;2;2;0;0;0;0;0;0;0;5;6;9;3;5;8;7;5;8;14;11;9;6;12;7;6;9;8;10;7;12;6;8;12;7;4;7;6;3;6;5;5;4;2;5;9;2;3;4;6;2;4;3;5;3;6;4;1;1;2;1;0;3;3;0;3;3;4;2;0;1;3;2;2;2;1;1;0;0;2;1;2;1;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270090405000010;5;24;24;13;0;4;3;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;2;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270100105000001;1;548;548;209;16;138;79;23;6;1;0;42;3;11;0;20;0;0;0;0;0;0;7;1;0;2;1;1;0;0;0;0;1;1;0;5;15;16;7;11;7;12;7;15;10;13;13;12;19;11;14;6;11;5;16;10;8;8;6;8;12;10;16;8;11;11;8;11;5;5;7;3;9;7;5;5;7;4;3;4;9;5;8;6;6;5;4;1;4;6;1;2;7;4;5;2;5;1;2;4;2;7;5;0;0;4;2;3;4;2;0;1;0;3;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
270100105000002;1;378;375;126;39;93;50;4;7;3;2;27;1;10;0;14;0;2;0;0;0;0;6;0;1;1;1;0;0;0;0;1;0;0;2;6;8;3;5;8;6;5;4;10;5;7;7;5;9;8;8;3;3;5;11;7;7;3;5;7;7;8;8;6;8;8;4;3;6;9;3;7;8;5;7;4;4;4;4;3;8;3;2;4;6;3;5;4;3;0;2;4;3;2;4;2;5;3;1;4;1;1;0;3;2;3;3;2;3;3;1;1;3;0;0;1;0;0;1;1;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0
270100105000003;1;626;626;238;21;170;102;20;6;3;0;49;2;2;1;12;0;0;0;0;0;0;5;2;0;0;0;0;0;0;2;0;0;1;0;10;15;14;10;16;11;19;20;13;16;15;12;17;15;17;16;13;19;12;9;11;12;13;12;8;8;14;16;8;15;9;6;14;12;12;0;7;6;8;11;6;7;8;1;5;10;3;5;6;3;2;4;6;5;5;3;4;5;3;5;1;7;3;2;2;4;0;2;0;2;1;2;0;2;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
270100105000004;1;733;733;298;19;258;72;10;5;2;1;38;0;12;1;7;7;3;0;0;0;0;16;0;2;2;0;1;0;2;1;0;3;1;4;8;10;11;12;13;7;17;18;21;17;11;20;20;20;8;17;14;20;19;15;25;16;15;15;12;14;11;14;10;8;14;7;7;7;13;7;8;7;7;14;10;10;8;11;11;12;9;10;8;7;5;11;7;5;5;11;5;6;5;4;3;2;3;0;2;2;2;2;3;3;0;0;0;0;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
270100105000005;1;388;388;152;24;101;56;2;3;0;0;42;3;2;0;2;1;0;0;0;0;0;5;2;0;0;1;0;0;1;0;0;1;0;0;4;9;10;7;4;8;8;5;7;12;7;6;5;5;10;14;9;12;9;5;5;6;5;7;11;7;5;6;9;5;3;6;6;2;4;3;2;7;8;10;8;6;4;5;2;4;4;2;2;6;1;4;2;1;2;4;7;2;4;3;3;4;3;0;5;0;2;1;2;1;3;1;0;0;2;0;3;0;0;1;2;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
