Cod_setor;Situacao_setor;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181;V182;V183;V184;V185;V186;V187;V188;V189;V190;V191;V192;V193;V194;V195;V196;V197;V198;V199;V200;V201;V202;V203;V204;V205;V206;V207;V208;V209;V210;V211;V212;V213;V214;V215;V216;V217;V218;V219;V220;V221;V222;V223;V224;V225;V226;V227;V228;V229;V230;V231;V232;V233;V234;V235;V236;V237;V238;V239;V240;V241;V242;V243;V244;V245;V246;V247;V248;V249;V250;V251;V252;V253;V254;V255
120042705000018;8;11;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2;0;1;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;2;0;0;0;0;0;19;0;0;0;2;1;2;0;1;1;1;0;0;0;0;3;0;1;0;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;4;0;1;0;1;0
120043505000001;1;366;2;4;4;6;10;8;16;15;13;8;13;17;9;11;9;19;15;12;9;11;16;3;13;9;18;8;7;2;7;5;5;3;8;3;4;5;1;4;2;2;0;4;3;3;2;0;3;3;0;0;1;0;1;0;1;2;0;3;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;163;10;118;0;3;9;20;4;311;1;3;4;8;10;13;13;10;8;16;5;10;17;5;10;12;7;7;9;8;14;8;11;6;6;11;8;4;4;7;5;2;8;4;3;1;0;3;3;1;0;2;4;1;2;3;1;0;1;2;0;1;1;0;2;2;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;34;137;94;2;3;3;8;0
120043505000002;8;58;0;0;3;4;4;3;0;2;0;0;1;1;0;1;0;1;1;1;1;0;4;1;2;1;2;2;0;2;0;2;5;0;0;1;4;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;2;12;0;0;0;3;0;38;1;3;1;1;1;3;1;1;0;2;0;0;1;1;1;0;2;0;1;2;0;4;0;1;0;0;2;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;18;7;0;1;0;3;0
120043505000003;8;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
120043505000004;8;76;1;0;0;0;0;0;0;0;3;1;2;3;2;3;4;0;5;3;1;4;4;3;1;1;3;6;3;2;2;2;2;0;1;2;0;0;1;0;1;1;0;1;0;0;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;48;2;20;0;2;1;1;0;40;0;0;0;0;0;0;1;2;3;3;2;0;2;3;2;2;5;1;2;0;0;0;0;0;1;2;2;2;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;16;17;0;0;2;0;0
120043505000007;8;95;1;0;0;2;2;3;6;2;4;1;1;7;4;3;2;4;7;5;3;2;2;1;0;2;4;5;3;3;0;1;0;1;0;0;1;0;1;0;1;0;0;2;0;0;1;0;2;0;0;0;0;0;1;0;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;5;50;0;2;1;2;2;80;0;1;0;1;2;0;1;4;4;6;5;1;4;2;5;2;8;0;1;1;4;5;3;3;3;0;1;2;0;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;24;32;0;2;0;3;6
120043505000008;1;283;0;0;2;4;4;6;13;7;7;13;7;16;7;14;6;11;15;15;4;8;6;6;3;3;7;4;6;4;1;5;3;6;4;6;2;5;2;3;2;7;2;3;2;4;2;2;1;2;1;0;1;1;4;2;1;3;1;0;2;1;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;89;30;125;2;2;6;14;1;248;0;3;2;7;8;10;8;7;11;15;10;17;8;10;8;6;6;9;5;5;4;7;5;3;1;3;4;3;2;2;3;5;1;3;3;6;5;4;4;4;1;2;2;1;0;2;1;2;1;1;1;1;1;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;45;58;101;0;3;4;13;4
120043505000009;8;451;15;4;12;14;20;18;14;17;8;14;15;9;18;9;10;16;10;17;12;13;12;10;11;10;9;13;6;9;7;8;6;8;6;3;4;10;3;2;4;2;3;2;2;1;1;5;2;0;1;1;1;1;1;0;2;3;3;0;0;4;1;0;2;1;0;2;0;0;0;0;0;0;1;0;0;3;156;3;149;2;5;3;68;0;446;18;19;18;9;18;20;14;15;16;9;8;10;13;16;7;13;10;10;15;11;11;16;6;11;10;10;10;3;4;9;5;6;6;2;4;8;5;4;2;1;1;1;0;1;5;3;2;1;0;1;0;2;0;0;1;3;0;2;3;0;0;4;4;1;2;1;1;1;1;0;0;0;0;0;1;2;3;155;107;6;9;1;83;0
120043505000010;8;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
120045005000001;1;296;0;4;4;7;9;10;8;7;5;10;6;9;6;8;3;5;7;7;4;6;6;9;7;3;9;11;7;5;8;6;7;8;6;11;11;5;4;6;3;1;2;2;0;1;1;2;1;1;3;0;3;0;1;0;2;0;4;1;1;2;1;3;0;0;0;0;0;0;0;0;1;2;0;2;0;2;68;92;91;0;8;1;9;3;327;0;7;8;10;17;8;9;6;8;9;6;8;5;5;9;7;7;5;9;11;9;5;15;4;14;6;4;10;3;8;8;5;3;7;7;6;1;2;2;1;3;8;1;2;1;4;0;3;2;1;1;2;2;4;6;3;3;2;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;128;51;70;3;13;7;7;6
120045005000002;1;514;8;7;13;11;7;9;14;17;11;13;16;14;12;10;19;14;13;12;14;8;10;12;12;17;7;12;10;9;7;6;9;9;12;2;5;17;2;11;3;6;4;10;2;8;2;7;4;4;4;1;3;2;3;3;2;3;2;2;3;3;1;3;3;0;0;2;1;2;0;0;0;1;0;2;0;7;195;55;155;6;26;6;20;3;503;0;4;12;11;13;13;14;13;12;9;14;11;11;15;13;14;10;13;14;11;16;12;13;11;10;6;6;5;5;7;12;11;8;13;8;7;7;9;5;10;5;4;5;5;4;4;4;3;8;2;2;4;1;4;3;3;4;3;5;4;3;0;4;0;1;0;2;2;1;0;0;0;0;2;0;3;132;159;122;6;21;3;14;1
120045005000003;1;328;0;1;7;10;8;7;12;9;12;11;11;12;8;8;12;9;10;13;8;13;8;7;12;7;5;9;4;7;6;3;2;6;2;4;2;2;3;4;3;1;2;2;2;1;4;2;1;3;2;4;1;2;2;3;0;0;0;1;1;2;1;2;1;0;1;1;1;0;1;1;0;1;0;0;2;3;110;27;116;3;25;3;13;5;321;0;1;5;13;9;9;8;13;3;14;14;9;14;11;10;5;7;10;8;5;6;10;11;5;7;6;5;4;3;4;5;5;9;4;5;4;3;4;2;2;3;4;4;3;4;5;2;2;3;2;4;1;2;0;1;0;1;1;1;0;0;0;1;0;1;0;3;0;1;0;0;0;0;0;0;0;72;91;90;1;19;1;12;7
120045005000004;1;369;3;8;10;8;9;10;12;13;8;15;13;7;9;13;11;10;7;11;5;7;2;7;9;10;5;7;4;13;7;7;8;4;7;5;5;4;4;8;3;3;5;2;4;4;3;7;1;1;0;3;2;2;0;1;0;0;1;2;0;1;2;1;0;1;2;2;0;3;2;1;1;0;0;0;1;3;135;28;132;3;14;5;9;0;359;3;5;11;9;4;15;13;11;10;8;14;9;14;10;10;11;7;10;8;9;7;3;7;6;11;7;6;8;7;6;3;10;2;4;6;5;5;5;2;3;8;1;3;5;3;3;1;1;5;0;1;2;2;1;2;1;1;0;2;1;1;2;0;1;0;2;0;1;0;0;0;3;0;0;0;2;71;111;110;2;14;3;13;0
120045005000005;1;272;3;7;5;0;9;6;4;13;13;10;10;8;10;9;2;10;5;2;11;6;9;3;4;3;6;8;4;3;2;5;4;5;7;10;3;4;3;2;2;4;5;1;3;1;3;0;1;5;1;2;2;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;2;0;0;0;0;1;0;0;0;5;87;26;101;0;19;10;4;0;286;1;3;5;7;8;9;6;6;9;6;12;12;12;9;6;8;9;9;2;8;9;4;1;7;2;9;7;3;6;4;4;12;7;1;4;4;3;6;2;3;3;2;2;5;1;4;3;2;0;0;1;3;3;1;0;1;0;0;1;0;3;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;63;75;93;0;16;3;9;3
120045005000006;1;439;6;8;6;3;9;16;13;13;11;15;13;11;9;13;6;13;6;12;13;9;10;11;9;11;6;14;8;7;5;9;14;5;3;3;5;7;4;5;4;5;6;7;8;5;3;6;6;2;3;4;4;3;0;4;1;1;0;3;2;2;1;1;1;4;1;2;1;2;0;2;1;0;0;0;0;3;146;42;171;1;26;8;12;1;489;3;5;7;15;8;13;12;9;14;12;13;14;9;8;14;10;6;10;13;12;11;7;9;12;9;11;8;16;12;4;6;14;8;8;10;5;7;4;7;4;6;9;5;7;7;5;3;2;2;6;2;6;5;4;4;4;0;4;2;4;4;2;0;3;1;1;3;1;1;2;1;0;0;0;0;4;131;122;140;3;22;7;22;3
120045005000007;1;537;2;11;8;11;9;13;14;13;15;15;17;11;16;14;11;14;12;13;10;17;14;13;12;11;10;10;12;10;8;9;5;8;3;13;9;10;7;6;5;9;10;6;1;9;6;7;3;4;6;4;3;5;4;5;2;3;1;6;2;1;2;2;0;2;0;0;1;0;2;1;1;0;1;1;1;5;150;110;166;8;28;11;18;2;640;3;8;10;13;10;17;18;14;13;19;16;15;19;17;9;20;17;15;11;12;8;12;10;20;14;12;14;10;12;16;9;9;11;14;8;14;6;10;8;11;6;7;8;11;5;9;5;5;9;4;6;11;2;5;1;2;2;2;3;4;8;1;0;3;3;3;2;0;1;3;0;0;1;2;1;1;247;111;158;20;23;13;14;6
120045005000008;1;355;5;2;5;10;8;12;9;21;16;15;12;8;11;10;5;8;5;9;7;11;14;7;7;3;14;5;6;4;4;5;5;3;6;2;5;4;6;1;2;9;4;4;5;3;4;4;2;2;3;2;0;6;0;0;0;1;1;0;0;2;2;2;0;1;2;0;0;0;0;0;0;1;0;0;0;3;113;50;132;2;11;6;10;0;362;1;6;10;11;10;17;13;12;16;13;14;14;11;8;9;7;12;9;6;10;9;7;9;6;7;10;7;9;10;7;2;4;5;1;4;2;2;6;6;2;1;2;5;2;2;1;0;5;1;1;2;3;1;0;3;2;1;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0;1;96;88;107;2;14;5;10;0
120045005000009;1;440;1;4;5;9;8;15;7;9;8;4;11;10;10;10;6;14;8;10;10;7;6;13;10;14;8;13;10;8;7;6;11;9;7;11;12;8;9;4;4;7;3;7;3;1;4;3;4;5;8;6;3;3;3;3;7;1;2;4;2;4;1;0;3;7;2;0;1;0;1;0;1;0;0;1;0;4;185;37;149;2;19;3;10;1;489;3;5;7;11;10;9;11;6;9;9;13;10;10;11;8;10;10;6;18;10;13;12;12;15;16;7;8;5;6;11;7;4;7;9;5;13;5;3;6;4;7;9;6;9;6;9;3;5;5;7;4;7;4;9;4;3;2;3;4;3;5;3;2;2;0;1;1;1;1;2;1;3;1;0;0;3;119;161;126;8;21;2;12;0
120045005000010;8;286;0;5;3;7;7;8;9;9;9;6;14;5;5;10;0;12;3;5;8;6;6;6;9;5;6;7;0;4;2;6;7;6;4;5;1;5;4;4;3;6;1;4;1;2;0;5;2;4;3;2;5;1;2;2;1;3;1;2;0;0;2;4;3;0;1;1;2;1;0;0;1;0;1;1;1;0;78;60;93;3;9;8;10;3;256;1;2;2;4;8;9;10;10;6;10;6;12;5;6;6;4;6;4;6;5;6;3;1;3;6;8;4;3;7;8;5;4;5;3;5;2;2;3;5;4;3;6;1;3;1;2;4;3;3;2;1;2;2;0;1;1;0;1;0;1;3;0;0;1;0;1;1;2;1;0;0;0;0;1;0;0;75;65;69;8;5;2;12;3
120045005000011;8;86;0;2;4;2;2;3;4;0;3;4;1;0;0;1;1;1;1;1;2;1;1;2;2;1;4;4;1;1;1;2;1;0;1;2;1;2;3;1;1;1;1;0;1;1;1;2;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;1;1;2;1;1;1;0;1;0;48;5;19;2;1;0;1;0;80;0;0;1;3;2;4;2;4;4;0;2;2;5;0;0;1;0;1;3;4;1;1;2;5;2;1;1;1;2;0;1;1;1;0;1;2;1;2;0;0;0;1;1;2;1;0;3;0;0;1;1;0;0;0;2;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;44;21;1;1;0;0;0
120045005000012;8;75;0;1;1;1;3;4;2;4;6;0;2;0;4;0;1;1;1;1;1;3;3;2;1;0;1;2;2;1;1;1;3;3;0;2;0;0;0;0;2;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;1;1;1;1;0;1;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;36;2;22;0;1;0;0;0;56;0;0;1;3;2;1;1;0;1;1;2;3;2;2;0;1;0;3;2;1;2;1;1;2;1;1;1;2;0;3;0;1;1;0;0;1;1;0;0;3;0;0;1;0;0;1;0;0;2;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;31;13;0;0;0;3;0
120045005000013;8;80;2;1;2;2;3;4;1;2;2;3;2;1;3;3;2;0;1;3;2;2;1;0;2;5;1;1;2;0;1;2;1;5;3;1;0;1;2;0;1;3;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;40;2;22;0;2;1;1;2;82;0;1;4;1;5;5;3;1;5;3;1;2;2;1;3;2;3;3;1;3;3;2;2;2;3;1;2;2;3;0;2;1;0;0;0;2;1;1;0;1;0;0;1;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;40;22;0;1;0;2;1
120045005000014;8;306;2;7;10;5;8;6;12;9;6;15;9;7;10;5;8;11;4;4;9;6;8;2;9;5;8;5;8;11;1;5;3;2;2;1;1;4;5;3;2;2;4;1;5;5;6;4;3;3;3;3;3;1;1;1;1;2;3;1;1;2;1;0;0;1;0;1;1;1;2;1;0;0;0;1;1;3;132;6;110;1;8;3;8;3;239;1;5;6;5;5;5;9;6;6;10;5;10;6;5;4;5;5;9;7;7;8;5;4;8;4;4;5;1;4;4;3;5;2;4;3;6;2;2;4;1;3;1;3;4;1;4;1;3;2;1;2;1;3;1;1;0;0;0;1;0;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;1;11;122;70;4;5;0;5;0
120045005000015;8;172;1;1;3;4;3;4;7;5;5;6;2;4;1;6;6;1;3;3;5;6;2;5;6;5;4;8;3;2;4;4;5;1;3;0;2;2;2;0;1;3;3;3;4;1;1;1;2;1;0;0;2;1;1;2;1;2;1;0;0;1;0;0;0;0;0;1;2;1;1;2;0;0;0;0;0;0;77;2;48;0;10;2;7;0;144;2;0;2;3;3;2;3;6;5;2;2;5;4;4;2;3;7;3;0;5;1;5;2;3;2;7;1;3;2;1;1;2;4;1;1;2;0;5;3;2;3;2;0;0;3;2;1;1;4;0;1;0;2;2;0;0;1;4;0;1;1;1;1;2;0;0;0;0;0;0;0;0;1;0;0;0;13;77;35;1;3;0;3;0
120045005000016;8;129;2;2;3;2;1;4;3;2;1;2;5;2;3;2;1;2;4;1;2;2;2;0;2;1;2;2;0;8;3;0;2;1;4;2;3;1;1;1;2;3;0;1;3;0;2;6;1;3;2;3;2;1;0;2;1;1;1;0;0;1;1;0;2;0;2;0;2;1;1;1;0;0;1;0;0;2;53;13;37;3;5;1;5;0;103;1;1;2;2;1;5;3;2;7;1;4;2;2;3;2;1;1;1;2;1;2;2;1;1;3;3;1;1;4;2;4;2;0;1;4;1;1;4;2;0;0;1;0;3;0;3;2;3;0;0;2;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;23;32;32;0;2;0;4;0
120045005000017;8;152;0;1;0;2;3;4;5;3;5;2;7;8;4;4;2;6;6;3;5;2;1;2;4;3;2;4;2;1;2;1;3;3;1;2;6;0;4;0;0;5;3;0;4;2;1;2;3;1;2;0;3;0;0;1;2;0;1;1;2;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;1;46;17;57;3;3;8;11;0;114;0;1;1;2;4;4;5;1;3;3;2;2;4;3;1;4;3;6;3;3;4;4;3;1;2;1;1;2;1;1;0;1;2;0;3;0;2;2;2;0;2;2;3;4;2;0;3;1;1;2;1;0;0;1;2;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;28;36;28;2;3;3;6;0
120045005000018;8;142;2;1;2;2;4;10;4;5;7;5;2;3;1;6;0;2;2;1;0;4;7;1;3;3;0;3;2;4;2;3;1;1;5;1;3;2;2;5;0;2;0;5;1;1;0;1;1;1;0;2;1;2;0;0;0;0;1;3;0;1;0;2;0;3;0;1;1;0;1;0;1;0;0;0;0;0;67;6;48;0;3;1;2;0;126;0;3;8;4;3;8;4;5;2;4;1;3;0;2;1;1;2;2;1;3;3;1;1;5;4;3;3;3;1;2;1;2;3;2;1;1;1;3;0;0;2;1;1;1;1;1;1;1;1;3;1;2;2;1;1;0;0;1;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;2;19;50;27;1;6;0;4;0
120045005000019;8;198;0;3;4;4;7;5;9;7;8;5;7;5;3;9;5;3;2;4;5;5;5;8;3;1;3;2;5;1;4;3;3;4;1;2;4;1;5;1;3;3;1;1;0;2;4;4;0;2;1;0;1;1;3;2;1;0;2;1;2;0;1;1;0;1;0;0;1;0;1;1;1;1;0;0;0;0;81;9;72;0;7;5;3;3;173;1;2;5;2;5;10;9;4;7;8;9;2;3;5;5;3;4;2;1;3;3;3;5;4;3;4;2;6;2;2;3;1;6;4;2;1;3;1;3;1;1;2;2;3;1;3;1;2;2;0;0;0;1;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;21;68;49;1;10;1;8;0
120045005000020;8;369;0;2;4;7;4;12;18;13;13;15;12;9;8;10;5;10;10;9;9;10;6;13;8;5;6;5;2;10;1;7;10;7;6;6;6;5;4;4;7;3;1;5;1;3;4;1;2;6;4;6;3;0;0;7;1;2;2;1;1;1;4;1;3;1;0;1;0;0;0;3;0;0;0;1;1;2;156;10;144;3;15;5;4;6;328;0;4;6;7;8;14;11;16;12;18;16;10;5;8;11;8;12;7;5;6;7;10;7;7;9;2;9;5;4;3;2;5;3;1;3;6;1;3;3;0;2;7;5;1;2;3;1;3;3;5;0;3;4;4;1;2;0;0;2;0;0;0;0;1;0;1;2;0;0;1;0;0;0;1;0;0;17;142;117;3;10;4;7;1
120045005000021;8;321;2;0;4;6;4;13;11;13;10;9;11;8;14;7;10;4;9;5;7;6;13;5;8;6;7;1;5;6;2;4;3;3;7;6;5;3;5;3;3;1;7;5;4;3;4;3;4;4;2;3;2;1;3;4;1;0;3;1;2;0;1;1;0;4;3;2;0;0;2;0;1;0;0;1;0;1;140;7;125;0;10;1;8;2;290;0;0;6;4;7;17;15;18;11;18;12;6;12;7;6;5;8;6;4;7;5;4;5;7;8;5;4;11;4;4;6;2;3;4;3;2;2;6;1;5;3;1;4;3;2;3;2;0;1;0;1;0;1;2;0;1;1;2;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;16;115;116;1;11;0;8;0
120045005000022;1;229;1;5;4;9;6;5;6;10;6;7;7;5;7;7;6;5;5;5;6;7;2;7;2;9;7;4;7;4;6;3;2;5;3;3;4;3;3;5;2;2;3;4;0;1;1;4;0;2;0;2;0;0;0;1;0;0;0;0;0;1;1;1;0;1;0;0;2;0;0;0;1;0;0;1;0;1;42;56;64;17;6;11;8;0;245;0;1;5;7;12;4;9;3;9;7;11;4;9;7;12;4;6;2;8;5;7;5;8;2;7;6;11;6;2;7;7;1;4;1;5;4;3;7;1;2;0;4;1;1;1;1;1;0;1;2;2;0;1;2;1;1;0;0;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;104;25;51;17;6;9;6;0
120045005000023;1;283;0;1;1;6;7;7;11;9;9;7;17;6;9;13;5;14;9;6;4;6;8;5;7;3;7;10;5;4;4;3;3;4;1;4;4;8;6;6;1;2;4;1;0;1;1;2;2;1;5;1;3;1;2;0;1;2;1;2;1;1;1;1;0;2;1;0;0;1;0;0;1;0;0;1;0;1;110;17;110;1;7;7;13;0;308;2;4;9;9;10;11;9;7;11;10;8;10;9;7;9;12;10;6;7;9;7;5;6;10;5;7;5;7;5;5;6;4;4;2;5;4;3;5;3;5;4;0;3;1;4;2;0;3;1;2;2;0;2;1;2;1;1;0;1;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;2;61;95;75;4;9;3;12;0
120045005000024;1;274;2;6;7;9;9;8;11;8;7;6;3;7;10;11;6;6;4;5;6;10;5;5;3;4;4;10;6;10;2;0;3;5;5;6;3;2;2;2;1;4;5;5;2;1;2;0;4;1;8;1;2;4;2;0;1;0;1;0;0;0;0;2;0;2;0;0;3;0;0;1;0;0;1;0;1;2;122;28;74;3;3;4;3;3;294;2;6;4;12;12;11;12;9;13;10;13;6;9;11;7;2;4;3;7;8;8;4;8;10;6;7;8;5;6;7;6;4;5;4;6;1;1;4;4;1;0;3;4;2;1;3;1;1;1;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;2;0;1;0;1;1;2;0;0;0;0;1;71;91;86;1;2;2;2;0
120045005000025;8;293;1;1;6;6;10;9;13;9;11;11;13;9;13;9;8;7;10;7;2;5;5;3;7;7;5;5;5;5;10;4;9;3;1;4;4;4;4;5;2;5;4;3;4;0;3;2;4;2;2;4;0;0;2;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;130;10;105;0;6;3;7;2;245;0;0;7;7;9;10;5;6;13;16;9;6;12;6;6;9;9;6;9;1;7;7;3;1;7;3;5;4;3;4;7;5;0;2;9;1;1;2;5;1;2;3;1;2;2;3;1;2;1;0;2;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;107;78;2;0;1;5;2
120045005000026;5;69;0;1;3;2;2;2;4;1;1;2;3;4;3;1;3;1;2;0;1;1;2;0;0;3;1;1;0;1;1;1;0;1;2;0;1;1;0;1;0;0;2;1;1;0;0;1;1;2;2;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;20;11;25;1;1;0;2;0;80;0;0;0;2;4;4;4;3;8;4;4;2;3;1;0;3;2;1;2;2;2;2;0;1;2;1;1;1;1;1;2;2;0;1;0;0;2;2;0;1;0;0;1;2;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;17;19;30;1;4;0;2;0
120045005000027;5;29;0;0;0;0;1;2;0;0;0;1;0;0;1;2;0;0;0;2;0;1;1;1;0;0;0;0;2;0;1;0;1;1;2;0;1;2;0;0;0;0;0;2;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;12;0;1;0;0;0;33;1;0;2;1;0;1;0;1;1;0;3;1;0;1;0;3;2;0;0;0;0;0;2;0;0;1;3;1;0;1;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13;12;0;0;0;1;1
120045005000028;8;10;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8;0;2;0;0;0;0;0;11;0;0;0;2;0;1;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0
120045005000029;1;303;4;4;4;7;14;9;10;10;9;13;10;10;8;7;7;5;11;7;8;12;5;4;8;6;7;14;6;3;4;4;6;7;6;5;2;3;5;0;4;4;3;2;2;1;1;0;1;1;0;2;2;0;1;1;2;0;1;2;1;0;1;1;0;1;0;0;0;2;0;1;1;0;0;0;0;1;122;32;98;0;7;3;7;1;280;3;3;4;4;4;11;11;9;8;7;10;5;12;14;8;8;5;7;13;9;5;11;8;6;8;6;7;4;2;7;4;4;14;0;1;4;0;7;5;1;2;1;2;2;1;0;1;1;2;1;0;0;2;1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;70;106;71;2;7;1;4;0
