Cod_setor;Situacao_setor;V001;V002;V003
500270405080016;1;162;1;0
500270405080017;1;211;0;0
500270405080018;1;237;0;0
500270405080019;1;162;1;0
500270405080020;1;113;0;0
500270405080021;1;281;0;0
500270405080022;1;214;0;0
500270405080023;1;207;0;0
500270405080024;1;202;2;0
500270405080025;1;253;0;0
500270405080026;1;214;4;0
500270405080027;1;189;1;0
500270405080028;1;204;1;0
500270405080029;1;236;2;0
500270405080030;1;155;0;0
500270405080031;1;191;0;0
500270405080032;1;106;0;0
500270405080033;1;202;0;1
500270405080034;1;165;0;0
500270405080035;1;91;0;0
500270405080036;1;120;0;0
500270405080037;1;170;0;0
500270405080038;1;169;1;3
500270405080039;1;185;2;0
500270405080040;1;302;0;0
500270405080041;1;153;0;0
500270405080042;1;141;0;0
500270405080043;1;124;0;0
500270405080044;1;174;0;0
500270405080045;1;185;2;0
500270405080046;1;117;0;0
500270405080047;1;127;0;0
500270405080048;1;129;1;0
500270405080049;1;72;0;0
500270405080050;1;156;0;0
500270405080051;1;121;0;1
500270405080052;1;172;0;0
500270405080053;1;153;1;1
500270405080054;1;117;0;0
500270405080055;1;125;0;0
500270405080056;1;112;0;0
500270405080057;1;116;0;0
500270405080058;1;115;0;0
500270405080059;1;107;0;0
500270405080060;1;126;0;0
500270405080061;1;88;0;0
500270405080062;1;119;0;0
500270405080063;1;99;0;0
500270405080064;1;104;3;0
500270405080065;1;162;0;0
500270405080066;1;219;0;0
500270405080067;1;94;0;0
500270405080068;1;121;0;0
500270405080069;1;101;0;0
500270405080070;1;109;0;0
500270405080071;1;145;0;0
500270405080072;1;165;0;0
500270405080073;1;94;0;0
500270405080074;1;66;0;0
500270405080075;1;47;0;0
500270405080076;1;55;0;0
500270405080077;1;96;1;0
500270405080078;1;132;0;0
500270405080079;1;237;0;0
500270405080080;1;251;0;0
500270405080081;1;122;0;0
500270405080082;1;91;0;0
500270405080083;1;99;0;1
500270405080084;1;101;0;0
500270405080085;1;93;0;0
500270405080086;1;54;0;0
500270405080087;1;131;0;0
500270405080088;1;110;0;0
500270405080089;1;95;0;0
500270405080090;1;251;0;0
500270405080091;1;164;0;0
500270405080092;1;210;2;0
500270405080093;1;118;0;0
500270405080094;1;109;0;0
500270405080095;1;99;0;0
500270405080096;1;100;0;0
500270405080097;1;156;0;0
500270405080098;1;150;0;0
500270405080099;1;193;0;0
500270405080100;1;166;0;0
500270405080101;1;101;0;0
