Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
421700605000033;8;0;180479;180479;0;0;5;12;34;43;6;0;0;0;0;
421700605000034;8;0;258961;258961;0;0;0;11;48;56;12;3;2;0;2;
421700605000035;1;2;349969;348953;1016;1;1;21;93;63;8;2;0;0;1;
421700605000036;1;0;204367;204367;0;0;1;9;42;46;6;1;1;0;1;
421700605000037;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
421710505000001;1;0;694568;694568;0;0;2;9;63;101;35;14;8;3;1;
421710505000003;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
421710505000004;1;0;67700;67700;0;0;0;1;5;14;3;2;1;0;0;
421710505000005;1;0;45518;45518;0;1;0;3;7;13;0;0;0;1;0;
421710505000007;3;0;45412;45412;0;0;0;1;1;9;2;0;1;0;0;
421710505000008;3;0;22860;22860;0;0;0;0;6;3;0;1;0;0;0;
421710505000009;3;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
421710505000010;3;0;44887;44887;0;0;2;2;12;6;0;2;0;0;0;
421710505000011;3;0;10570;10570;0;0;0;0;4;4;0;0;0;0;0;
421710505000012;3;0;35890;35890;0;0;0;0;3;3;1;0;2;0;0;
421710505000013;8;0;304656;304656;0;6;3;20;68;62;8;5;0;0;1;
421710505000014;8;0;266047;266047;0;2;4;23;59;51;8;1;0;0;0;
421710505000015;8;0;124149;124149;0;0;5;11;36;26;2;2;0;0;0;
421710505000016;8;0;188316;188316;0;1;6;19;57;27;3;4;0;0;0;
421710510000001;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
421710510000003;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
421710510000005;8;0;166557;166557;0;0;0;3;20;40;4;2;0;0;0;
421715405000001;1;0;362640;362640;0;1;2;11;63;51;12;7;2;2;0;
421715405000002;8;3;236691;233300;3391;2;12;20;50;55;5;3;2;0;1;
421715405000003;8;1;205749;205389;360;3;11;29;45;28;3;5;0;0;1;
421715405000004;8;0;288477;288477;0;9;18;26;57;40;9;7;1;0;0;
421720405000001;1;0;459502;459502;0;0;0;8;16;35;19;25;13;8;14;
421720405000002;1;0;1576093;1576093;0;0;0;4;32;72;38;51;37;19;4;
421720405000003;1;0;2069971;2069971;0;0;0;0;13;30;43;37;29;20;0;
421720405000004;1;0;978310;978310;0;0;0;6;58;113;56;53;19;6;2;
421720405000005;1;1;390038;382018;8020;0;1;6;17;39;25;26;14;1;16;
421720405000006;1;0;1176728;1176728;0;0;1;7;37;79;52;55;33;13;2;
